candidate_oracle_evidence_id,candidate_oracle_label,candidate_oracle_score,extraction_oracle_evidence_id,extraction_oracle_label,extraction_oracle_score,fact_id,loss_stage,mode,source_doc_id,source_oracle_evidence_id,source_oracle_label,source_oracle_score,top10_label,top1_label,top3_label,top5_label
condition:acid_concentration_3_mol_l|condition:charge_cutoff_voltage|condition:current_density_80_ma_cm2|condition:discharge_cutoff_voltage|condition:electrolyte_volume_per_half_cell|condition:flow_rate_40_ml_min|condition:vanadium_concentration_1_5_mol_l|electrode:graphite_composite_bipolar_plates|membrane:nafion_117|system:bio_logic_vmp_300_potentiostat_galvanostat|system:peristaltic_pumps|system:programmable_circulating_water_bath|unresolved:graphite_felt_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.375,condition:acid_concentration_3_mol_l|condition:charge_cutoff_voltage|condition:current_density_80_ma_cm2|condition:discharge_cutoff_voltage|condition:electrolyte_volume_per_half_cell|condition:flow_rate_40_ml_min|condition:vanadium_concentration_1_5_mol_l|electrode:graphite_composite_bipolar_plates|membrane:nafion_117|system:bio_logic_vmp_300_potentiostat_galvanostat|system:peristaltic_pumps|system:programmable_circulating_water_bath|unresolved:graphite_felt_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.375,DOC05-FACT-003,retrieved,hyper_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:temperature_25_c|condition:temperature_2_1eminus_07_cm2s|condition:temperature_3_8eminus_07_cm2s|condition:temperature_40_c|condition:temperature_60_c|condition:temperature_6_5eminus_07_cm2s,UNSUPPORTED,0.2857,condition:temperature_25_c|condition:temperature_2_1eminus_07_cm2s|condition:temperature_3_8eminus_07_cm2s|condition:temperature_40_c|condition:temperature_60_c|condition:temperature_6_5eminus_07_cm2s,UNSUPPORTED,0.2857,DOC05-FACT-004,retrieved,hyper_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.2143,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:temperature_25_c|condition:temperature_2_1eminus_07_cm2s|condition:temperature_3_8eminus_07_cm2s|condition:temperature_40_c|condition:temperature_60_c|condition:temperature_6_5eminus_07_cm2s,UNSUPPORTED,0.4444,condition:temperature_25_c|condition:temperature_2_1eminus_07_cm2s|condition:temperature_3_8eminus_07_cm2s|condition:temperature_40_c|condition:temperature_60_c|condition:temperature_6_5eminus_07_cm2s,UNSUPPORTED,0.4444,DOC05-FACT-005,retrieved,hyper_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:temperature_15_percent|condition:temperature_24_percent|condition:temperature_25_c|condition:temperature_40_c|condition:temperature_60_c|condition:temperature_8_percent,UNSUPPORTED,0.3636,condition:temperature_25_c|condition:temperature_2_1eminus_07_cm2s|condition:temperature_3_8eminus_07_cm2s|condition:temperature_40_c|condition:temperature_60_c|condition:temperature_6_5eminus_07_cm2s,UNSUPPORTED,0.3636,DOC05-FACT-006,retrieved,hyper_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.2727,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:acid_concentration_3_mol_l|condition:charge_cutoff_voltage|condition:current_density_80_ma_cm2|condition:discharge_cutoff_voltage|condition:electrolyte_volume_per_half_cell|condition:flow_rate_40_ml_min|condition:vanadium_concentration_1_5_mol_l|electrode:graphite_composite_bipolar_plates|membrane:nafion_117|system:bio_logic_vmp_300_potentiostat_galvanostat|system:peristaltic_pumps|system:programmable_circulating_water_bath|unresolved:graphite_felt_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.3333,condition:acid_concentration_3_mol_l|condition:charge_cutoff_voltage|condition:current_density_80_ma_cm2|condition:discharge_cutoff_voltage|condition:electrolyte_volume_per_half_cell|condition:flow_rate_40_ml_min|condition:vanadium_concentration_1_5_mol_l|electrode:graphite_composite_bipolar_plates|membrane:nafion_117|system:bio_logic_vmp_300_potentiostat_galvanostat|system:peristaltic_pumps|system:programmable_circulating_water_bath|unresolved:graphite_felt_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.3333,DOC05-FACT-007,retrieved,hyper_final,DOC05,chunk-hyperrag-DOC05,PARTIALLY_SUPPORTED,0.5556,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:temperature_15_percent|condition:temperature_24_percent|condition:temperature_25_c|condition:temperature_40_c|condition:temperature_60_c|condition:temperature_8_percent,UNSUPPORTED,0.3333,condition:temperature_25_c|condition:temperature_2_1eminus_07_cm2s|condition:temperature_3_8eminus_07_cm2s|condition:temperature_40_c|condition:temperature_60_c|condition:temperature_6_5eminus_07_cm2s,UNSUPPORTED,0.3333,DOC05-FACT-008,retrieved,hyper_final,DOC05,chunk-hyperrag-DOC05,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:acid_concentration_3_mol_l|condition:charge_cutoff_voltage|condition:current_density_80_ma_cm2|condition:discharge_cutoff_voltage|condition:electrolyte_volume_per_half_cell|condition:flow_rate_40_ml_min|condition:vanadium_concentration_1_5_mol_l|electrode:graphite_composite_bipolar_plates|membrane:nafion_117|system:bio_logic_vmp_300_potentiostat_galvanostat|system:peristaltic_pumps|system:programmable_circulating_water_bath|unresolved:graphite_felt_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.25,degradation:her|species:bi3_plus|unresolved:bi|unresolved:graphite_felt_electrodes_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.25,DOC06-FACT-001,retrieved,hyper_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:acid_concentration_3_mol_l|condition:charge_cutoff_voltage|condition:current_density_80_ma_cm2|condition:discharge_cutoff_voltage|condition:electrolyte_volume_per_half_cell|condition:flow_rate_40_ml_min|condition:vanadium_concentration_1_5_mol_l|electrode:graphite_composite_bipolar_plates|membrane:nafion_117|system:bio_logic_vmp_300_potentiostat_galvanostat|system:peristaltic_pumps|system:programmable_circulating_water_bath|unresolved:graphite_felt_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.0909,degradation:her|species:bi3_plus,UNSUPPORTED,0.0909,DOC06-FACT-002,retrieved,hyper_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.1818,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_10_ma_cm2|condition:current_density_20_ma_cm2|condition:current_density_30_ma_cm2|condition:current_density_40_ma_cm2|condition:current_density_78_3_percent|condition:current_density_80_5_percent|condition:current_density_82_8_percent|condition:current_density_85_2_percent,UNSUPPORTED,0.0909,degradation:her|species:bi3_plus,UNSUPPORTED,0.0909,DOC06-FACT-003,retrieved,hyper_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.1818,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:bi3_concentration_0_0048_cms|species:bi3_plus,UNSUPPORTED,0.125,degradation:her|species:bi3_plus,UNSUPPORTED,0.125,DOC06-FACT-004,retrieved,hyper_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.25,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:acid_concentration_3_mol_l|condition:charge_cutoff_voltage|condition:current_density_80_ma_cm2|condition:discharge_cutoff_voltage|condition:electrolyte_volume_per_half_cell|condition:flow_rate_40_ml_min|condition:vanadium_concentration_1_5_mol_l|electrode:graphite_composite_bipolar_plates|membrane:nafion_117|system:bio_logic_vmp_300_potentiostat_galvanostat|system:peristaltic_pumps|system:programmable_circulating_water_bath|unresolved:graphite_felt_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.1111,degradation:her|species:bi3_plus,UNSUPPORTED,0.1111,DOC06-FACT-005,retrieved,hyper_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.2222,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:her|species:bi3_plus|unresolved:bi|unresolved:graphite_felt_electrodes_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.2222,degradation:her|species:bi3_plus|unresolved:bi|unresolved:graphite_felt_electrodes_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.2222,DOC06-FACT-006,retrieved,hyper_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:her|species:bi3_plus|unresolved:bi|unresolved:graphite_felt_electrodes_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.1667,degradation:her|species:bi3_plus,UNSUPPORTED,0.1667,DOC06-FACT-007,retrieved,hyper_final,DOC06,chunk-hyperrag-DOC06,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:acid_concentration_3_mol_l|condition:charge_cutoff_voltage|condition:current_density_80_ma_cm2|condition:discharge_cutoff_voltage|condition:electrolyte_volume_per_half_cell|condition:flow_rate_40_ml_min|condition:vanadium_concentration_1_5_mol_l|electrode:graphite_composite_bipolar_plates|membrane:nafion_117|system:bio_logic_vmp_300_potentiostat_galvanostat|system:peristaltic_pumps|system:programmable_circulating_water_bath|unresolved:graphite_felt_sgl_carbon_gfd_4_6_ea,UNSUPPORTED,0.1111,degradation:her|species:bi3_plus,UNSUPPORTED,0.1111,DOC06-FACT-008,retrieved,hyper_final,DOC06,chunk-hyperrag-DOC06,UNSUPPORTED,0.2222,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.375,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.375,DOC07-FACT-001,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.375,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.375,DOC07-FACT-002,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.3333,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.3333,DOC07-FACT-003,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.3,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.3,DOC07-FACT-004,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.3,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.375,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.375,DOC07-FACT-005,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.375,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.375,DOC07-FACT-006,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,PARTIALLY_SUPPORTED,0.5,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,PARTIALLY_SUPPORTED,0.5,DOC07-FACT-007,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,PARTIALLY_SUPPORTED,0.5,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.3333,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.3333,DOC07-FACT-008,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.3333,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,PARTIALLY_SUPPORTED,0.5714,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,PARTIALLY_SUPPORTED,0.5714,DOC07-FACT-009,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,PARTIALLY_SUPPORTED,0.5714,PARTIALLY_SUPPORTED,UNSUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.4,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.4,DOC07-FACT-010,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,UNSUPPORTED,0.4,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,PARTIALLY_SUPPORTED,0.5,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,PARTIALLY_SUPPORTED,0.5,DOC07-FACT-011,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,PARTIALLY_SUPPORTED,0.5,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED
condition:current_density_20_to_80_ma_cm2|degradation:dendrite_growth|measurement:peak_separation_35_mv|metric:bromine_crossover_rate|metric:ce|metric:ee|metric:ve|metric:zinc_utilization,UNSUPPORTED,0.4286,degradation:bromine_crossover|degradation:capacity_fading|degradation:dendrite_growth|degradation:mep_degradation|degradation:ohmic_resistance_increase|degradation:separator_degradation,UNSUPPORTED,0.4286,DOC07-FACT-012,retrieved,hyper_final,DOC07,chunk-hyperrag-DOC07,PARTIALLY_SUPPORTED,0.5714,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:acid_concentration_2_mol_l|condition:current_density_10_ma_cm2|condition:current_density_70_8_percent|condition:current_density_85_3_percent|condition:current_density_86_2_percent|condition:cycle_number_4_7_um|condition:electrolyte_concentration_1_5_mol_l|metric:oxygen_evolution_rate_at_optimal_formulation,UNSUPPORTED,0.25,condition:acid_concentration_2_mol_l|condition:current_density_10_ma_cm2|condition:current_density_70_8_percent|condition:current_density_85_3_percent|condition:current_density_86_2_percent|condition:cycle_number_4_7_um|condition:electrolyte_concentration_1_5_mol_l|metric:oxygen_evolution_rate_at_optimal_formulation,UNSUPPORTED,0.25,DOC08-FACT-001,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.375,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.3333,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.3333,DOC08-FACT-002,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.4444,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.3,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.3,DOC08-FACT-003,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.4,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.3,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.3,DOC08-FACT-004,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.4,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.375,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.375,DOC08-FACT-005,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.375,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.375,DOC08-FACT-006,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.4444,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.4444,DOC08-FACT-007,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.5556,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,PARTIALLY_SUPPORTED,0.75,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,PARTIALLY_SUPPORTED,0.75,DOC08-FACT-008,ranking_degradation,hyper_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.75,PARTIALLY_SUPPORTED,UNSUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED
condition:current_density_10_ma_cm2|condition:current_density_20_ma_cm2|condition:current_density_30_ma_cm2|condition:current_density_40_ma_cm2|condition:current_density_78_3_percent|condition:current_density_80_5_percent|condition:current_density_82_8_percent|condition:current_density_85_2_percent,UNSUPPORTED,0.2,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.3,DOC08-FACT-009,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.5,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.2,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,UNSUPPORTED,0.2,DOC08-FACT-010,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,UNSUPPORTED,0.3,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
condition:current_density_10_ma_cm2|condition:current_density_30_ma_cm2|condition:current_density_3_1_um|condition:current_density_40_ma_cm2|condition:current_density_4_5_um|condition:current_density_5_2_um|condition:current_density_6_3_um|condition:current_density_7_1_um|condition:current_density_8_3_um,UNSUPPORTED,0.4286,condition:current_density_10_ma_cm2|condition:current_density_30_ma_cm2|condition:current_density_3_1_um|condition:current_density_40_ma_cm2|condition:current_density_4_5_um|condition:current_density_5_2_um|condition:current_density_6_3_um|condition:current_density_7_1_um|condition:current_density_8_3_um,UNSUPPORTED,0.4286,DOC08-FACT-011,retrieved,hyper_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.5714,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,PARTIALLY_SUPPORTED,0.5,degradation:active_material_inventory_loss|degradation:capacity_fading|degradation:delamination_of_passivation_layer|degradation:oxygen_evolution|degradation:pbo2_passivation|degradation:phase_transformation_to_beta_pbo2|degradation:self_reinforcing_degradation_cycle|degradation:sulfate_incorporation_into_passivation_layer,PARTIALLY_SUPPORTED,0.5,DOC08-FACT-012,rerank_or_topk,hyper_final,DOC08,chunk-hyperrag-DOC08,PARTIALLY_SUPPORTED,0.75,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED,UNSUPPORTED
active_species:acetonitrile|active_species:tempo|active_species:tetraethylammonium_tetrafluoroborate|condition:current_density_100_ma_cm2|measurement:ce_98_2_percent|measurement:ee_84_3_percent|membrane:nafion_117,PARTIALLY_SUPPORTED,0.8333,active_species:acetonitrile|active_species:tempo|active_species:tetraethylammonium_tetrafluoroborate|condition:current_density_100_ma_cm2|measurement:ce_98_2_percent|measurement:ee_84_3_percent|membrane:nafion_117,PARTIALLY_SUPPORTED,0.8333,DOC09-FACT-001,retrieved,hyper_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.3333,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED
active_species:acetonitrile|active_species:tempo|active_species:tetraethylammonium_tetrafluoroborate|condition:current_density_100_ma_cm2|measurement:ce_98_2_percent|measurement:ee_84_3_percent|membrane:nafion_117,PARTIALLY_SUPPORTED,0.6,active_species:acetonitrile|active_species:tempo|active_species:tetraethylammonium_tetrafluoroborate|condition:current_density_100_ma_cm2|measurement:ce_98_2_percent|measurement:ee_84_3_percent|membrane:nafion_117,PARTIALLY_SUPPORTED,0.6,DOC09-FACT-002,retrieved,hyper_final,DOC09,chunk-hyperrag-DOC09,UNSUPPORTED,0.2,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED
